#{"t_start": 1619470822.6716092, "env_id": null}
r,l,t
-0.045333,1,35436.977102
-0.044833,1,35442.8861
-0.046,1,35449.361097
-0.218333,2,35458.649037
-0.218167,2,35468.050016
-0.045,1,35474.074025
-1.286833,4,35489.053009
-0.045333,1,35495.534015
-0.046833,1,35501.574008
-0.216833,2,35511.685111
-0.044833,1,35518.865059
-1.271,4,35534.475085
-0.045,1,35540.650088
-1.285,4,35554.751105
-0.045,1,35561.606094
-0.608,3,35573.047093
-0.600667,3,35585.979097
-0.044833,1,35592.678085
-0.624,3,35604.652888
-0.047833,1,35612.099885
-1.291167,4,35628.317886
-0.605,3,35641.022904
-0.218333,2,35651.585904
-0.218167,2,35661.080433
-1.286833,4,35675.467437
-1.297667,4,35690.146415
-0.044833,1,35696.482148
-0.6065,3,35709.624772
-0.218833,2,35718.764916
-1.2685,4,35734.353739
-1.294333,4,35749.412733
-0.218833,2,35758.586733
-0.608,3,35773.117751
-0.608,3,35787.420753
-0.220167,2,35797.265926
-1.297167,4,35811.789927
-0.218333,2,35822.380927
-0.219,2,35833.009937
-0.204333,2,35844.056796
-1.270167,4,35857.707691
-0.045833,1,35863.715692
-0.216667,2,35873.111906
-1.288333,4,35889.494713
-0.048167,1,35896.37272
-0.208333,2,35907.305939
-0.219167,2,35915.978924
-0.218333,2,35926.305915
-0.045,1,35933.125914
-0.6065,3,35944.497177
-0.22,2,35954.051552
-0.044667,1,35961.436555
-0.218,2,35969.500623
-0.218333,2,35979.904629
-0.218833,2,35989.709625
-0.045333,1,35996.604621
-0.218833,2,36006.155626
-0.6045,3,36019.224635
-0.045,1,36025.231623
-0.044667,1,36032.190626
-0.044833,1,36039.05372
-0.607,3,36051.258724
-0.044667,1,36058.255718
-0.606667,3,36071.105717
-0.623667,3,36083.467385
-1.275833,4,36098.636413
-0.0455,1,36105.352417
-0.605667,3,36119.122368
-0.219167,2,36127.729365
-0.604,3,36140.097275
-0.218333,2,36149.571392
-0.044833,1,36156.033383
-0.2195,2,36165.819385
-0.218333,2,36175.40539
-0.591,3,36188.628389
-1.288,4,36202.869294
-0.611,3,36215.654198
-1.289667,4,36230.662314
-1.318167,4,36245.860146
-0.218833,2,36255.796152
-0.6045,3,36269.274155
-0.044667,1,36276.192154
-1.292167,4,36291.724148
-0.2055,2,36301.682145
-0.045,1,36307.855148
-0.045167,1,36314.987144
-0.6,3,36327.922145
-1.262,4,36344.139148
-0.218333,2,36354.08415
-0.219,2,36364.446159
-0.2095,2,36374.307142
-0.607667,3,36386.679151
-0.204333,2,36396.750144
-0.218833,2,36406.164147
-0.046333,1,36413.272144
-0.218333,2,36423.208143
-0.218833,2,36432.665146
-0.6045,3,36445.981158
-0.605333,3,36456.784145
-0.6045,3,36470.815148
-1.299,4,36488.363361
-0.219167,2,36498.010242
-0.045167,1,36505.48601
-0.046833,1,36512.29598
-0.044667,1,36519.48696
-0.607667,3,36530.638771
-0.044833,1,36537.483779
-0.218333,2,36546.954764
-0.044833,1,36553.503139
-2.379,5,36571.848452
-0.045333,1,36578.326451
-1.296,4,36594.513697
-0.046167,1,36601.042687
-0.045167,1,36608.144692
-0.611,3,36621.091518
-0.6045,3,36634.747716
-0.218333,2,36645.372698
-0.219667,2,36654.038013
-0.6065,3,36666.383649
-0.5895,3,36677.981651
-0.628833,3,36689.846647
-0.044667,1,36696.119648
-0.046,1,36702.657658
-1.2815,4,36717.821658
-0.045,1,36723.726655
-0.218833,2,36733.766919
-0.607667,3,36746.503525
-0.2195,2,36756.064527
-1.268167,4,36771.558468
-0.605833,3,36784.175465
-1.296,4,36800.337478
-0.220167,2,36810.182469
-0.604333,3,36822.176504
-0.046833,1,36828.166535
-2.371,5,36845.339509
-0.044667,1,36851.727514
-0.219,2,36861.286509
-0.219,2,36870.563511
-0.219833,2,36877.589519
-0.044833,1,36883.61463
-1.319167,4,36896.368633
-1.283333,4,36910.787363
-0.046333,1,36917.325365
-0.046167,1,36923.230371
-0.044667,1,36931.007261
-0.5975,3,36943.84138
-0.6045,3,36957.622278
-0.219167,2,36965.924384
-1.298667,4,36979.785382
-0.044833,1,36986.379401
-0.218333,2,36996.179381
-0.6065,3,37008.81038
-0.044833,1,37015.145382
-0.048167,1,37021.756387
-0.044833,1,37028.00638
-1.292167,4,37041.968383
-0.6045,3,37054.738383
-0.620667,3,37066.60838
-0.2195,2,37076.940381
-0.2195,2,37087.551376
-0.218333,2,37098.072381
-0.218333,2,37107.346377
-0.218333,2,37117.861127
-0.044667,1,37124.493242
-1.289833,4,37139.630241
-1.288,4,37154.426715
-1.286667,4,37170.412722
-0.044667,1,37177.503709
-0.218833,2,37187.984247
-0.044833,1,37194.587232
-0.045,1,37201.230084
-0.599167,3,37215.436389
-0.6045,3,37228.048742
-0.218333,2,37239.252214
-0.218333,2,37249.83325
-0.046667,1,37257.798792
-0.044667,1,37265.045796
-0.044667,1,37272.434791
-0.204333,2,37281.745788
-0.605333,3,37293.092798
-0.2195,2,37302.850035
-1.313833,4,37317.56303
-0.597667,3,37330.444878
-0.218333,2,37340.324879
-1.299,4,37355.878896
-0.608,3,37367.868877
-0.045,1,37373.577878
-0.623667,3,37385.950875
-0.044667,1,37392.675874
-0.218333,2,37402.597879
-0.044667,1,37409.278873
-0.045,1,37415.193873
-0.219,2,37425.604776
-1.296,4,37441.041923
-0.6045,3,37453.945927
-0.219,2,37464.09393
-0.618333,3,37477.140924
-0.607667,3,37489.066924
-0.230833,2,37498.479931
-0.602,3,37510.196783
-0.045,1,37515.953786
-0.0455,1,37522.246786
-0.626333,3,37533.462782
-1.304,4,37549.527782
-0.6065,3,37562.685786
-0.046833,1,37569.111781
-0.044667,1,37576.055787
-0.046833,1,37582.50779
-1.291167,4,37597.746782
-0.044833,1,37604.106787
-0.231167,2,37612.631783
-0.045,1,37618.836787
-0.219667,2,37628.370786
-0.218833,2,37637.835783
-0.046833,1,37644.250787
-0.218833,2,37653.678781
-0.592667,3,37665.853783
-1.299,4,37681.572785
-0.218833,2,37691.100781
-0.047833,1,37697.978782
-0.0455,1,37703.657788
-0.620667,3,37714.828785
-0.218333,2,37724.751186
-0.218333,2,37734.630182
-0.624333,3,37746.113203
-0.6045,3,37758.321343
-0.219667,2,37767.815405
-0.218833,2,37777.097281
-0.048167,1,37783.588682
-0.218833,2,37791.980601
-0.044833,1,37798.385607
-0.045,1,37803.855603
-0.044667,1,37809.793602
-0.2195,2,37818.001605
-0.605,3,37829.451602
-0.2195,2,37838.546039
-0.218333,2,37847.393037
-0.044833,1,37852.97604
-0.044833,1,37858.639037
-0.6045,3,37868.729042
-0.044833,1,37874.166037
-0.045167,1,37880.164037
-0.202333,2,37888.667043
-0.218333,2,37897.32504
-0.597,3,37907.638039
-0.045333,1,37913.559041
-0.044667,1,37919.37804
-0.045667,1,37924.931044
-0.214333,2,37933.505041
-1.2865,4,37946.085062
-0.608,3,37955.22704
-0.045167,1,37961.141043
-0.045,1,37966.613036
-0.608,3,37975.148056
-0.218833,2,37982.892049
-0.218833,2,37991.123046
-1.2945,4,38003.39204
-0.218333,2,38011.903045
-2.3235,5,38026.004036
-0.044833,1,38031.382041
-0.045333,1,38036.820037
-0.219,2,38045.072039
-0.219,2,38053.63205
-0.218333,2,38062.174046
-0.2195,2,38070.378037
-0.218333,2,38078.058041
-0.044667,1,38083.877057
-0.219667,2,38092.134042
-0.044667,1,38098.105042
-0.044667,1,38104.029038
-0.628167,3,38115.142019
-0.218167,2,38122.756037
-0.044833,1,38128.054011
-0.607,3,38138.166008
-0.605,3,38148.69001
-0.048167,1,38154.211011
-0.605,3,38165.039014
-0.218333,2,38173.257017
-0.624,3,38183.343012
-1.246167,4,38196.254013
-0.205,2,38204.672009
-0.218833,2,38212.866009
-0.046167,1,38218.279009
-0.044833,1,38223.623013
-1.297167,4,38236.185013
-0.044833,1,38241.773009
-0.608,3,38251.210009
-0.044667,1,38257.236029
-0.605167,3,38268.390009
-1.321,4,38280.149012
-0.046833,1,38285.652009
-0.046,1,38291.526013
-0.209,2,38300.134017
-0.0475,1,38305.672013
-0.218833,2,38313.28301
-1.288333,4,38325.309011
-0.608,3,38335.581008
-0.046667,1,38341.484017
-0.218333,2,38349.086009
-0.219,2,38357.718009
-0.587333,3,38367.523012
-0.607667,3,38377.749548
-0.219,2,38385.059562
-0.044833,1,38390.404547
-0.198333,2,38398.465543
-0.218833,2,38406.650545
-0.222,2,38413.430547
-2.357,5,38427.132542
-0.046,1,38432.97855
-0.044833,1,38438.408547
-0.219167,2,38446.136542
-0.218333,2,38454.755546
-0.204333,2,38463.150545
-0.044667,1,38469.049547
-0.046,1,38474.933545
-0.044667,1,38480.706563
-1.2945,4,38492.774543
-0.6045,3,38502.981542
-0.044667,1,38508.788543
-0.6065,3,38519.514556
-0.045333,1,38524.825542
-0.044667,1,38530.625561
-0.605167,3,38541.571544
-0.045333,1,38546.95155
-0.605167,3,38557.146545
-0.218333,2,38565.349472
-0.218833,2,38572.942463
-0.044667,1,38578.740466
-0.044833,1,38584.288463
-0.044667,1,38590.240468
-0.044667,1,38596.088472
-0.044833,1,38601.461483
-0.607333,3,38610.750463
-0.220167,2,38618.486463
-0.044833,1,38623.933463
-0.624,3,38634.366476
-1.272667,4,38647.099469
-0.048167,1,38652.67247
-0.218833,2,38660.741473
-0.048167,1,38666.220466
-0.045333,1,38672.087463
-1.281667,4,38685.485466
-0.218333,2,38693.994472
-0.045,1,38699.439466
-0.045333,1,38704.830466
-0.218333,2,38712.99747
-1.266667,4,38725.135464
-0.218333,2,38733.247468
-0.0455,1,38738.719463
-0.044667,1,38744.693466
-0.220833,2,38752.530463
-0.5885,3,38762.7145
-0.046667,1,38768.704469
-0.209,2,38776.858483
-0.606667,3,38788.12847
-0.044667,1,38794.041467
-0.608167,3,38804.025463
-0.218833,2,38811.69647
-0.045167,1,38817.599464
-1.289833,4,38829.972464
-0.214833,2,38838.173469
-0.2195,2,38845.385463
-0.045167,1,38851.243463
-1.294,4,38864.508463
-1.2975,4,38877.702466
-0.045,1,38882.637464
-0.605667,3,38891.665464
-0.046167,1,38897.053492
-0.219167,2,38904.626467
-0.044667,1,38910.538467
-0.046833,1,38916.12547
-0.044667,1,38922.056483
-0.218833,2,38930.449465
-0.6115,3,38940.974468
-0.2195,2,38948.630463
-0.047833,1,38954.694463
-0.044667,1,38960.493468
-0.6045,3,38971.241482
-0.606167,3,38981.513466
-1.309833,4,38994.055464
-0.045,1,38998.964466
-0.046167,1,39004.43047
-1.283333,4,39018.306463
-0.044667,1,39024.123466
-0.2195,2,39032.298463
-0.6035,3,39042.610789
-0.044667,1,39048.3488
-0.044667,1,39054.182795
-0.624667,3,39063.603797
-0.047167,1,39069.510794
-1.309667,4,39081.154796
-2.377833,5,39095.425796
-0.218333,2,39103.983797
-0.607,3,39114.641799
-0.6065,3,39124.76879
-0.044667,1,39130.598798
-0.044667,1,39136.326817
-0.045,1,39141.232809
-0.594,3,39151.378795
-0.044833,1,39156.87279
-1.288667,4,39169.81879
-0.218333,2,39178.347807
-0.219167,2,39185.402803
-0.045,1,39190.710806
-0.045,1,39196.113796
-0.608,3,39205.856843
-0.5975,3,39216.146848
-1.293,4,39228.211854
-0.218167,2,39236.158853
-0.217667,2,39244.62684
-0.607,3,39254.391845
-2.3745,5,39270.405891
-1.289833,4,39283.81988
-0.599,3,39294.825883
-0.218833,2,39302.825929
-1.297167,4,39315.615911
-0.044667,1,39321.363917
-0.219,2,39329.83392
-0.219,2,39337.958927
-0.218833,2,39345.671922
-1.275667,4,39358.369936
-0.2195,2,39366.363921
-0.215167,2,39373.798938
-2.350167,5,39388.767927
-0.044667,1,39394.50292
-0.229833,2,39402.175936
-0.044833,1,39407.522909
-0.607,3,39417.267916
-0.044833,1,39422.563916
-0.6035,3,39432.374921
-0.218333,2,39440.390938
-0.218333,2,39448.836918
-0.559333,3,39459.509667
-0.6045,3,39469.278648
-1.2975,4,39482.245648
-0.044667,1,39488.023676
-0.208333,2,39496.069647
-0.044667,1,39501.913654
-0.218333,2,39510.016655
-0.605,3,39519.397652
-0.6085,3,39529.280649
-0.218333,2,39537.832649
-0.605167,3,39549.018652
-0.219,2,39556.826648
-0.045167,1,39562.627654
-0.044833,1,39567.983648
-0.218333,2,39576.617652
-1.2855,4,39588.93265
-0.045333,1,39594.753654
-0.218833,2,39602.915648
-1.293,4,39614.888648
-0.218333,2,39623.487648
-0.204333,2,39631.949653
-0.044833,1,39637.290648
-0.219,2,39646.02667
-0.607667,3,39656.334651
-0.222667,2,39664.06568
-1.270667,4,39677.378667
-0.044667,1,39683.208649
-0.218333,2,39691.420651
-2.372333,5,39707.39065
-0.218833,2,39714.99567
-0.047333,1,39720.018678
-0.044833,1,39725.46067
-1.2865,4,39738.648673
-0.219,2,39747.203685
-0.219167,2,39754.858136
-0.219,2,39763.475123
-0.044667,1,39769.295116
-1.283333,4,39782.660135
-0.045,1,39787.528116
-0.607667,3,39798.236119
-0.045167,1,39804.069125
-0.218833,2,39811.708121
-1.2995,4,39824.584115
-0.218833,2,39832.231116
-0.044667,1,39838.038127
-1.2905,4,39851.219004
-0.044667,1,39856.964988
-0.047167,1,39862.829988
-0.204333,2,39870.783004
-1.287333,4,39883.001984
-0.623667,3,39893.419004
-1.321,4,39906.067005
-0.044667,1,39911.810009
-1.313167,4,39924.838985
-0.218333,2,39933.289004
-0.218833,2,39941.458526
-0.044667,1,39947.205545
-0.044667,1,39953.018524
-0.044667,1,39958.794526
-0.044667,1,39964.517522
-0.215,2,39972.54955
-1.258333,4,39984.439523
-0.218333,2,39992.970532
-0.612667,3,40002.459529
-1.299833,4,40013.82253
-0.619667,3,40024.196459
-0.044833,1,40029.482483
-0.044667,1,40035.252464
-0.044833,1,40040.611483
-0.0475,1,40046.029453
-0.044667,1,40051.776484
-0.218833,2,40059.832464
-0.211,2,40068.370467
-0.219,2,40076.446468
-1.260167,4,40088.651456
-0.219167,2,40096.222476
-0.220167,2,40103.764486
-0.045667,1,40109.154457
-0.044667,1,40114.900474
-0.044667,1,40120.643352
-0.045333,1,40126.043371
-0.046667,1,40131.899352
-0.046167,1,40137.240346
-0.217667,2,40145.771396
-0.218167,2,40153.723406
-1.297167,4,40166.797405
-0.6045,3,40176.546397
-0.044667,1,40182.302393
-1.3165,4,40194.761395
-0.046667,1,40200.682416
-0.044833,1,40205.958398
-0.607667,3,40216.031401
-1.297667,4,40229.282392
-1.295333,4,40243.195395
-0.595167,3,40252.853391
