#{"t_start": 1619512427.5835776, "env_id": null}
r,l,t
-0.046,1,33639.052364
-0.045333,1,33644.89038
-0.0475,1,33650.453392
-1.297167,4,33661.52437
-2.3955,5,33675.154389
-0.044833,1,33680.542367
-1.300167,4,33693.422375
-0.045333,1,33697.854396
-0.2195,2,33705.610365
-0.2325,2,33712.507389
-0.218333,2,33721.039366
-0.048167,1,33726.610392
-0.216333,2,33735.23636
-1.309333,4,33747.34337
-0.22,2,33754.54836
-0.609667,3,33763.916381
-0.218833,2,33772.059368
-0.2195,2,33779.34137
-0.616667,3,33789.280368
-0.22,2,33796.074367
-0.2055,2,33804.499366
-0.045333,1,33809.835361
-0.044667,1,33815.710365
-0.219667,2,33823.85437
-0.2365,2,33831.259362
-1.283833,4,33842.364366
-0.044667,1,33848.174367
-0.045167,1,33854.01139
-0.597167,3,33864.272494
-0.218333,2,33872.807368
-0.218333,2,33881.398366
-1.2975,4,33892.730389
-0.218833,2,33900.325369
-0.599,3,33911.44238
-0.047333,1,33916.998364
-0.047,1,33922.475367
-0.6045,3,33933.559368
-0.204833,2,33941.147389
-1.2925,4,33953.450379
-0.044833,1,33958.793362
-0.218333,2,33967.46239
-0.5985,3,33978.56357
-1.312167,4,33991.268369
-0.218333,2,33999.350368
-1.294,4,34012.706291
-0.0475,1,34018.281315
-0.046167,1,34023.687291
-0.605833,3,34033.580296
-0.045167,1,34039.498316
-0.622833,3,34049.571288
-0.605,3,34059.031293
-0.217667,2,34066.878289
-0.044833,1,34072.262297
-0.218833,2,34080.005291
-0.607167,3,34089.964291
-0.2195,2,34097.231297
-0.620667,3,34106.282297
-0.05,1,34111.001296
-0.219,2,34118.31529
-0.218833,2,34125.944291
-0.218833,2,34132.794286
-0.044833,1,34138.139289
-0.606667,3,34147.576287
-0.218833,2,34155.745294
-0.046167,1,34161.133291
-0.045167,1,34166.993293
-0.0455,1,34172.001293
-0.2195,2,34180.055293
-0.044833,1,34185.477306
-0.2195,2,34192.677293
-0.2195,2,34199.906294
-0.044667,1,34205.824291
-0.219167,2,34213.033291
-0.044833,1,34218.372296
-0.619833,3,34229.471292
-0.6045,3,34240.48729
-0.220167,2,34248.473287
-0.05,1,34253.729285
-0.218333,2,34262.731283
-0.219833,2,34269.991289
-0.046167,1,34276.148284
-0.046833,1,34281.976286
-0.044833,1,34287.47728
-1.293,4,34299.304409
-0.219667,2,34307.851406
-1.293333,4,34320.793396
-0.218333,2,34329.154375
-0.606,3,34339.633379
-1.297167,4,34353.148984
-2.3695,5,34367.162983
-0.045333,1,34373.036984
-0.6065,3,34384.415981
-1.294333,4,34397.693984
-0.044667,1,34403.922984
-0.047833,1,34410.154013
-1.268167,4,34422.58498
-0.044833,1,34428.208198
-0.219,2,34436.517197
-0.044667,1,34442.45822
-1.2895,4,34454.115211
-0.219167,2,34461.865197
-0.044667,1,34467.742193
-0.046833,1,34473.236198
-0.046167,1,34478.756194
-0.047667,1,34483.889195
-0.218833,2,34492.251192
-0.048167,1,34498.069192
-0.221167,2,34505.895197
-0.046167,1,34511.409192
-0.220167,2,34519.362199
-0.045167,1,34525.2562
-0.05,1,34529.995201
-0.605,3,34540.3922
-0.219167,2,34548.198192
-0.607667,3,34558.858192
-0.218333,2,34567.752193
-1.284,4,34578.697211
-0.212333,2,34587.413225
-0.045,1,34592.955192
-0.044833,1,34598.401224
-0.600167,3,34608.33122
-0.045333,1,34614.240194
-0.621,3,34623.526192
-1.2995,4,34635.754195
-1.340667,4,34646.259199
-0.044833,1,34651.610211
-0.209667,2,34659.968201
-0.218333,2,34667.711196
-0.227167,2,34675.014192
-0.0485,1,34680.141196
-0.205167,2,34687.213199
-0.6045,3,34697.099195
-0.045333,1,34702.5592
-0.2195,2,34710.724195
-0.233333,2,34717.151202
-0.219833,2,34724.946198
-0.218333,2,34733.547211
-0.595333,3,34743.860195
-1.284167,4,34756.379201
-1.293,4,34769.196199
-0.6045,3,34779.508551
-0.2195,2,34787.769542
-2.396833,5,34801.54354
-0.220667,2,34807.952545
-0.204833,2,34815.54954
-0.609167,3,34824.963542
-1.275833,4,34838.439543
-0.608167,3,34848.907545
-1.2735,4,34860.957536
-0.218833,2,34868.713542
-0.219667,2,34877.473547
-0.218333,2,34886.145541
-0.220833,2,34893.88054
-1.300167,4,34906.699592
-0.595333,3,34916.995616
-0.218333,2,34925.178593
-0.2195,2,34932.962605
-0.6045,3,34943.812589
-0.608,3,34952.741586
-0.044667,1,34958.559592
-0.205167,2,34965.236614
-0.204833,2,34973.205614
-1.2975,4,34984.814597
-0.2195,2,34993.033589
-0.046167,1,34998.44859
-1.285833,4,35009.888599
-0.044833,1,35015.280605
-0.218333,2,35023.058585
-1.2905,4,35036.533591
-0.626,3,35046.064614
-0.218333,2,35054.63966
-0.0455,1,35059.668595
-0.2045,2,35067.164587
-0.044667,1,35073.000589
-0.219167,2,35080.262591
-0.045333,1,35085.640595
-0.045333,1,35091.482604
-0.045,1,35096.49359
-0.619333,3,35105.537591
-0.623333,3,35115.38359
-0.2055,2,35123.149678
-0.0485,1,35128.190681
-0.607667,3,35138.467678
-0.0455,1,35143.947706
-0.044833,1,35149.336708
-0.619667,3,35159.019687
-0.047167,1,35165.032685
-1.313167,4,35177.242684
-0.049167,1,35182.368036
-0.22,2,35190.163056
-0.044667,1,35195.965036
-0.605,3,35205.792056
-0.218833,2,35213.96706
-0.219667,2,35222.177032
-0.046667,1,35227.129032
-0.047833,1,35233.188045
-0.6255,3,35242.881037
-0.2195,2,35250.970047
-0.613667,3,35261.469666
-0.218333,2,35269.232661
-0.044667,1,35275.066678
-0.218833,2,35282.821663
-0.0485,1,35287.860663
-0.215833,2,35295.456664
-0.048,1,35300.077659
-0.216833,2,35307.20266
-0.044833,1,35312.533671
-1.278333,4,35324.866661
-0.6055,3,35335.269678
-0.6065,3,35344.303509
-0.225167,2,35352.134509
-0.605667,3,35362.377511
-0.044833,1,35367.781514
-0.218167,2,35375.934508
-0.044667,1,35381.735514
-0.218833,2,35389.48054
-0.2115,2,35397.137511
-0.586833,3,35405.987514
-0.048167,1,35411.553507
-0.218167,2,35418.822535
-0.044833,1,35424.203505
-1.2905,4,35436.220538
-1.326,4,35448.016514
-1.297167,4,35461.127515
-0.611,3,35472.042511
-0.609167,3,35482.067512
-0.045,1,35487.022508
-0.045167,1,35492.920511
-0.046167,1,35498.343623
-0.044667,1,35504.17361
-0.605,3,35514.139595
-0.607833,3,35525.531602
-0.218833,2,35533.2226
-0.218333,2,35541.018594
-0.218333,2,35549.168603
-0.047833,1,35555.165557
-0.218333,2,35563.380557
-0.046167,1,35568.797555
-1.289833,4,35580.753557
-0.220167,2,35588.454557
-1.278333,4,35600.060549
-0.2155,2,35607.212549
-0.218333,2,35615.029578
-1.293,4,35627.464552
-0.231167,2,35634.793557
-0.605667,3,35644.309577
-0.048167,1,35649.873568
-0.218833,2,35657.499578
-0.218333,2,35665.783555
-0.05,1,35670.423553
-0.218333,2,35678.63455
-0.046167,1,35684.044578
-0.617333,3,35693.144555
-0.046833,1,35698.712554
-0.591,3,35708.920551
-0.219,2,35716.913548
-0.0455,1,35722.474548
-0.624,3,35733.133552
-0.605833,3,35743.471555
-0.204333,2,35751.640551
-0.63,3,35761.468784
-0.605,3,35771.950786
-0.217667,2,35780.190811
-0.218333,2,35788.464611
-0.620833,3,35797.302621
-0.607667,3,35807.402614
-0.611,3,35818.995611
-0.604667,3,35829.211611
-0.044667,1,35835.083617
-1.294667,4,35848.017615
-0.212833,2,35856.006622
-1.3165,4,35867.62656
-0.045333,1,35873.148569
-0.044833,1,35878.810751
-0.2195,2,35885.875757
-0.218833,2,35894.26375
-0.5975,3,35904.349746
-0.044833,1,35909.779745
-0.218333,2,35917.953755
-0.218333,2,35925.760747
-0.597,3,35936.106778
-0.6005,3,35946.842424
-0.045833,1,35951.827426
-0.218833,2,35959.90345
-1.2965,4,35972.387442
-0.615833,3,35981.498424
-0.609333,3,35991.911443
-0.2195,2,35999.223442
-0.045,1,36004.145426
-0.6045,3,36014.877446
-0.220167,2,36022.209443
-0.045,1,36027.098443
-0.044833,1,36032.472443
-0.605833,3,36043.503425
-0.2195,2,36050.305446
-0.046333,1,36056.216433
-0.044667,1,36062.115414
-0.2195,2,36068.934434
-0.616,3,36077.984435
-0.045,1,36082.964424
-1.310667,4,36095.946421
-0.218833,2,36104.172571
-0.219833,2,36110.679578
-0.044667,1,36116.771565
-0.206167,2,36124.280551
-1.312833,4,36136.574584
-0.046833,1,36142.280554
-0.608167,3,36151.812556
-0.044833,1,36157.261581
-1.283833,4,36168.869572
-1.297,4,36181.596581
-0.218833,2,36189.806571
-1.261,4,36202.748558
-1.350667,4,36213.945294
-0.044833,1,36219.278265
-0.045,1,36224.206294
-0.623667,3,36234.842289
-0.217667,2,36242.603269
-0.605833,3,36253.321314
-0.605,3,36264.244304
-0.6255,3,36273.370304
-0.607,3,36283.144314
-0.218333,2,36291.961315
-0.574333,3,36302.586292
-1.300167,4,36314.779313
-0.219167,2,36322.012291
-0.2195,2,36330.195313
-0.219167,2,36337.919295
-0.045333,1,36343.282285
-0.606667,3,36353.601313
-0.047833,1,36359.682294
-0.045333,1,36365.521304
-0.218833,2,36373.161314
-1.281667,4,36385.980313
-0.219167,2,36393.166313
-0.6115,3,36403.040294
-0.605,3,36413.160313
-0.2195,2,36420.370292
-0.218833,2,36428.497313
-0.607667,3,36438.375309
-0.592667,3,36448.993313
-0.2195,2,36455.872313
-0.2195,2,36463.151286
-0.2185,2,36470.786288
-0.045,1,36476.218304
-0.047,1,36481.775283
-0.217667,2,36489.883294
-0.607,3,36499.653309
-0.048167,1,36505.264297
-0.2295,2,36513.612289
-0.6285,3,36523.837294
-0.607667,3,36533.807294
-0.049167,1,36538.961291
-0.611,3,36549.766313
-0.231167,2,36557.151294
-0.608,3,36565.304313
-0.045,1,36570.215294
-0.044833,1,36575.654284
-0.218333,2,36583.824293
-0.046,1,36589.809295
-0.215833,2,36597.391313
-0.219167,2,36604.577294
-0.044833,1,36609.933294
-0.205,2,36618.480308
-0.611,3,36629.261313
-0.605,3,36639.164313
-2.409167,5,36653.311313
-0.6065,3,36663.665343
-0.219,2,36671.899296
-0.044667,1,36677.727313
-1.2765,4,36690.197313
-0.049167,1,36695.401314
-0.044833,1,36700.75829
-0.048167,1,36706.270294
-0.624333,3,36716.368313
-0.044833,1,36721.726313
-1.286833,4,36733.353289
-0.044667,1,36739.178287
-0.044667,1,36745.013294
-0.044667,1,36750.889285
-0.622667,3,36760.431314
-0.218333,2,36768.688294
-0.218167,2,36776.684304
-0.2295,2,36785.191308
-0.044833,1,36790.648313
-0.044667,1,36796.667304
-0.6065,3,36807.643289
-0.047833,1,36812.765304
-0.0475,1,36818.458304
-0.044667,1,36824.420294
-0.046833,1,36829.985306
-0.044667,1,36836.011296
-0.048167,1,36841.912304
-0.218833,2,36850.148313
-0.205333,2,36857.605304
-0.218833,2,36865.861294
-0.222,2,36872.238313
-0.044833,1,36877.996289
-1.283167,4,36891.339313
-0.219833,2,36898.536291
-0.606333,3,36907.932382
-0.2195,2,36915.210291
-0.044833,1,36920.557295
-0.213667,2,36926.772315
-0.045333,1,36932.149316
-0.5895,3,36942.341304
-0.218833,2,36950.134295
-0.217667,2,36958.338314
-0.045333,1,36963.721313
-1.317167,4,36976.015294
-0.219,2,36984.154313
-0.044833,1,36989.510312
-0.045,1,36994.512289
-0.218333,2,37002.536298
-0.044667,1,37008.437287
-0.609167,3,37018.147304
-0.625667,3,37027.587289
-0.624667,3,37037.849289
-0.046667,1,37044.017313
-0.0485,1,37049.32729
-0.0455,1,37054.737313
-0.216667,2,37062.079304
-0.2305,2,37069.409313
-0.044833,1,37074.785313
-1.273667,4,37086.748313
-0.622833,3,37095.530304
-1.2955,4,37108.228299
-0.2205,2,37114.681293
-0.219,2,37122.412313
-0.6065,3,37132.318314
-0.044667,1,37138.241313
-0.218333,2,37145.908295
-1.284167,4,37158.647294
-0.6255,3,37167.818318
-0.045,1,37172.755313
-0.205167,2,37180.839861
-0.217667,2,37189.424887
-0.586833,3,37199.000867
-0.044833,1,37204.437886
-0.218333,2,37212.176886
-0.219167,2,37219.366866
-1.306667,4,37231.64485
-0.046167,1,37237.381837
-1.306667,4,37249.651083
-0.045167,1,37256.118712
-0.605167,3,37266.594381
-0.044833,1,37272.249913
-0.624,3,37282.506327
-0.045,1,37288.247838
-0.218833,2,37296.376367
-2.2715,5,37313.521497
-1.304833,4,37325.568759
-0.621333,3,37335.6495
-0.047833,1,37341.10418
-0.046,1,37347.388517
-1.315,4,37359.360928
-0.2195,2,37367.640478
-0.0455,1,37373.393815
-0.044667,1,37379.597043
-0.046167,1,37385.481323
-0.047333,1,37390.880152
-0.2195,2,37398.554415
-0.22,2,37406.206396
-0.619,3,37416.9598
-0.218833,2,37425.663366
-2.396,5,37439.018404
-0.215667,2,37447.172815
-0.218833,2,37455.478385
-0.044833,1,37461.188385
-1.313667,4,37474.563359
-0.597667,3,37485.576255
-0.218833,2,37493.7308
-1.302167,4,37506.63178
-0.044667,1,37512.903715
-0.2195,2,37521.139256
-0.602,3,37531.641811
-0.044833,1,37537.369814
-0.049333,1,37542.289759
-0.045167,1,37548.491286
-1.299,4,37561.025802
-0.219833,2,37568.500808
-0.218833,2,37577.137551
-0.218833,2,37585.345277
-1.263333,4,37598.38285
-0.6255,3,37608.820256
-1.288667,4,37621.210839
-0.218833,2,37630.043158
-0.046167,1,37635.874776
-0.6005,3,37646.832189
-0.044667,1,37652.977741
-0.045167,1,37659.256164
-0.205333,2,37666.724166
-0.044833,1,37672.449485
-0.209833,2,37680.252773
-0.046,1,37686.731456
-1.294667,4,37699.426998
-0.044833,1,37705.458602
-0.623,3,37717.185705
-0.045,1,37722.726972
-0.045333,1,37728.50325
-0.219833,2,37736.213592
-0.204167,2,37744.570474
-0.044833,1,37750.250699
-0.046833,1,37756.428723
-0.2275,2,37764.717463
-1.314,4,37777.272606
-0.044833,1,37783.140782
-0.574,3,37792.301309
-0.219,2,37801.898175
-0.605,3,37813.905525
-0.2195,2,37821.740442
-1.282667,4,37834.562381
-0.607667,3,37844.890565
-0.600667,3,37855.857422
-0.220667,2,37862.747228
-0.045,1,37868.207457
-0.045,1,37873.774257
-1.258333,4,37886.257715
-2.371333,5,37901.42229
-0.586667,3,37912.082229
-1.292833,4,37925.450099
-0.218333,2,37934.746089
-0.623167,3,37943.992088
-2.356,5,37959.270114
-0.047833,1,37966.025007
-1.292333,4,37979.547036
-0.218833,2,37987.799636
-0.219,2,37995.833067
-0.045,1,38001.403981
-0.607667,3,38012.506931
