#{"t_start": 1619579352.0498183, "env_id": null}
r,l,t
-0.204333,2,8507.815897
-0.217667,2,8516.135896
-0.0455,1,8521.147897
-0.626333,3,8530.929898
-1.275833,4,8544.381904
-0.6035,3,8553.189919
-0.218333,2,8561.088922
-0.044667,1,8566.894918
-0.599,3,8578.109926
-1.286833,4,8589.828921
-0.220167,2,8597.222917
-0.605,3,8607.664916
-0.218,2,8614.538918
-0.045667,1,8619.97295
-1.275,4,8631.634918
-0.219167,2,8638.83794
-1.280667,4,8651.321917
-0.612333,3,8661.372936
-0.6,3,8672.735936
-1.274167,4,8685.763918
-0.6065,3,8696.590925
-0.2195,2,8704.849925
-0.047333,1,8709.902879
-0.047,1,8715.447871
-0.631667,3,8725.470881
-0.219,2,8733.698895
-0.045333,1,8739.054878
-0.215,2,8747.586895
-0.6065,3,8757.567883
-0.0475,1,8763.073879
-0.044667,1,8769.011877
-0.216333,2,8776.683507
-0.622833,3,8787.37451
-0.047,1,8792.864527
-0.6285,3,8803.977346
-0.044667,1,8809.839345
-0.048167,1,8815.364346
-0.608833,3,8825.52434
-0.607667,3,8836.252344
-0.044667,1,8842.053345
-0.606333,3,8852.11134
-0.218333,2,8860.259348
-0.045167,1,8866.097347
-0.046333,1,8872.113341
-1.283333,4,8884.961351
-1.294,4,8898.284349
-0.217667,2,8906.052346
-0.218167,2,8914.121348
-0.219833,2,8922.74935
-0.044667,1,8928.616345
-0.202333,2,8937.02936
-1.281167,4,8949.56743
-0.044667,1,8955.371431
-0.048167,1,8960.899443
-0.217667,2,8969.106422
-1.291667,4,8982.08742
-0.596833,3,8992.822434
-1.2975,4,9006.154439
-0.045333,1,9011.50043
-0.044667,1,9017.309433
-0.218833,2,9025.520428
-0.6045,3,9036.353428
-1.2755,4,9047.421421
-0.2195,2,9055.346425
-1.297,4,9068.333422
-1.2815,4,9081.228434
-0.624167,3,9091.359468
-0.047833,1,9097.324439
-0.045333,1,9103.307421
-0.046,1,9109.250429
-0.2195,2,9116.93243
-0.607667,3,9127.32345
-0.044667,1,9133.110422
-2.382833,5,9146.615449
-0.045,1,9151.58543
-0.205,2,9159.998439
-0.046833,1,9165.410454
-0.2195,2,9173.645424
-0.6065,3,9183.153438
-0.0485,1,9188.236393
-0.607667,3,9198.720393
-0.045333,1,9204.131382
-0.218833,2,9212.241395
-0.2195,2,9219.157382
-2.344,5,9234.445385
-0.046833,1,9239.897396
-1.2855,4,9252.606386
-1.286833,4,9264.621382
-0.219,2,9273.408602
-0.608,3,9282.984609
-0.218333,2,9291.212622
-0.044833,1,9296.592621
-0.218333,2,9304.433613
-1.2995,4,9316.204598
-0.047,1,9321.760609
-0.044667,1,9327.58661
-0.2195,2,9334.925609
-0.2195,2,9342.34462
-0.618333,3,9354.39061
-0.219833,2,9362.306612
-0.044667,1,9368.376661
-1.300833,4,9380.437726
-0.207833,2,9388.615744
-0.216333,2,9397.367735
-1.308167,4,9410.538724
-0.045333,1,9416.404728
-0.617833,3,9426.538734
-0.046667,1,9431.490745
-0.045167,1,9437.307743
-1.2585,4,9450.256733
-0.218833,2,9458.379743
-1.274,4,9470.922724
-0.218833,2,9479.079747
-0.044833,1,9484.427735
-0.217,2,9492.545714
-0.601833,3,9502.613713
-0.219,2,9511.452736
-0.219833,2,9519.800743
-0.6035,3,9529.808736
-0.619,3,9539.852746
-1.294,4,9553.182723
-0.232333,2,9561.692712
-0.218333,2,9570.551711
-0.607667,3,9581.103723
-1.267,4,9594.991723
-0.587,3,9604.935734
-0.2195,2,9612.19773
-0.604167,3,9623.168721
-0.219,2,9631.602733
-0.219,2,9639.526133
-3.920333,6,9656.027127
-0.218333,2,9665.204123
-0.2195,2,9673.958131
-0.6135,3,9684.906128
-0.606667,3,9696.618132
-0.044833,1,9702.375143
-0.0475,1,9708.30774
-0.044667,1,9714.633762
-0.044667,1,9720.454765
-0.606333,3,9731.267753
-0.218333,2,9739.86374
-1.265,4,9753.092735
-0.6045,3,9764.191743
-0.048167,1,9769.712772
-0.2115,2,9777.345762
-0.045333,1,9783.276744
-0.204333,2,9791.317753
-0.209333,2,9799.326761
-0.603,3,9809.739747
-0.607167,3,9820.862752
-0.222,2,9828.549752
-0.2195,2,9836.728741
-0.218,2,9843.928742
-0.219,2,9852.495747
-0.6045,3,9863.287744
-1.315167,4,9876.531735
-0.0475,1,9882.034753
-0.218333,2,9890.640749
-0.046,1,9896.535747
-0.046,1,9902.495742
-0.600333,3,9913.350735
-0.605333,3,9923.821733
-1.297167,4,9936.744765
-0.045,1,9942.108752
-0.045167,1,9947.937752
-1.299,4,9961.023352
-0.215167,2,9968.571332
-0.22,2,9976.690324
-0.22,2,9984.503342
-1.2945,4,9995.173342
-0.236167,2,10003.026333
-0.044667,1,10008.872331
-0.220333,2,10017.622331
-0.613667,3,10026.801338
-0.044833,1,10032.194331
-1.268167,4,10045.256343
-0.221333,2,10053.053343
-0.044667,1,10058.919344
-0.218333,2,10067.621344
-1.271333,4,10080.170338
-0.220167,2,10088.257352
-0.045,1,10093.195352
-2.394167,5,10108.995342
-0.044667,1,10114.784328
-0.5805,3,10124.778337
-0.6045,3,10134.73334
-0.219667,2,10142.519337
-0.610833,3,10153.571337
-0.219667,2,10161.764332
-0.044667,1,10167.548343
-0.217667,2,10175.734324
-0.205,2,10184.309343
-0.603,3,10194.973331
-0.625,3,10205.123324
-0.605,3,10216.402345
-0.218167,2,10224.466353
-0.217667,2,10232.702332
-0.6065,3,10243.501446
-0.045167,1,10249.372342
-0.044667,1,10255.313344
-0.212333,2,10263.845332
-0.044667,1,10269.639337
-0.218833,2,10277.831337
-0.219833,2,10284.607332
-0.218333,2,10292.709332
-0.045333,1,10298.687343
-0.602167,3,10309.104909
-0.217,2,10317.216909
-0.218333,2,10325.936899
-0.045167,1,10331.77192
-0.045333,1,10337.593904
-0.219167,2,10345.363909
-0.044667,1,10351.243912
-0.218833,2,10359.331897
-0.571333,3,10370.18891
-0.219167,2,10377.432905
-0.219,2,10386.034899
-0.607833,3,10396.832899
-0.046333,1,10402.73391
-1.215,4,10416.69791
-0.218167,2,10424.436911
-0.219667,2,10432.142892
-0.603,3,10442.851899
-0.198833,2,10450.951899
-0.605833,3,10462.178901
-0.044667,1,10468.045895
-1.289167,4,10480.683911
-0.2315,2,10488.097903
-1.2975,4,10501.274912
-1.296,4,10513.4509
-0.582,3,10524.167919
-0.047,1,10529.779916
-0.6045,3,10540.001899
-0.219,2,10548.22591
-0.218333,2,10556.0009
-0.204333,2,10564.247905
-0.218333,2,10572.98895
-0.600167,3,10583.707958
-0.048167,1,10589.262954
-0.219833,2,10597.010947
-0.220167,2,10604.29395
-0.219,2,10612.447971
-0.046,1,10618.422954
-0.046167,1,10623.900951
-1.282667,4,10636.466952
-0.219167,2,10645.188951
-0.048167,1,10650.720941
-0.200333,2,10659.257962
-0.619167,3,10669.11395
-0.6255,3,10678.255962
-0.634,3,10687.853949
-0.047833,1,10693.906971
-0.046,1,10699.789986
-0.6,3,10711.046965
-0.612167,3,10721.42398
-0.045167,1,10727.264977
-0.044667,1,10733.080976
-0.219667,2,10741.32897
-1.330333,4,10754.006974
-0.218333,2,10762.56397
-0.044667,1,10768.433969
-1.310333,4,10780.564972
-0.220667,2,10788.272965
-0.605833,3,10798.59397
-1.299167,4,10812.066981
-1.2975,4,10825.018979
-0.611,3,10836.216972
-0.6045,3,10847.62198
-0.044667,1,10853.540963
-0.218833,2,10861.705981
-0.220167,2,10869.883971
-0.045,1,10875.34199
-0.606167,3,10885.227974
-0.220333,2,10893.502966
-0.046,1,10899.37997
-0.609333,3,10910.714974
-0.217,2,10918.83498
-0.589,3,10928.731979
-1.314,4,10942.00597
-0.044667,1,10947.898976
-0.2195,2,10956.020969
-0.219,2,10964.649965
-0.2195,2,10972.85097
-0.217833,2,10981.526968
-0.219,2,10988.978972
-0.219,2,10996.401968
-0.219,2,11004.698967
-1.289833,4,11017.752968
-0.6045,3,11029.104969
-0.2185,2,11036.850968
-0.623667,3,11047.986976
-0.047,1,11053.581967
-0.22,2,11061.41597
-0.6065,3,11072.354971
-0.631167,3,11082.528973
-0.047833,1,11088.57997
-0.618333,3,11099.301967
-0.219667,2,11107.963995
-0.046333,1,11114.005971
-0.219,2,11122.632971
-0.611333,3,11133.916973
-0.605167,3,11144.091973
-0.618667,3,11155.022967
-0.045,1,11160.484977
-0.046,1,11166.43097
-0.045,1,11171.950999
-0.628833,3,11182.123999
-1.289833,4,11196.091974
-0.044667,1,11202.023971
-0.218833,2,11210.230969
-0.044833,1,11215.594987
-0.049167,1,11220.860974
-0.6045,3,11231.216988
-0.209,2,11239.266967
-0.217,2,11247.002973
-0.2195,2,11254.363976
-0.045,1,11259.390968
-1.295667,4,11273.144976
-0.219167,2,11280.410975
-0.5835,3,11290.765969
-0.044833,1,11296.229967
-1.289833,4,11309.592968
-0.204833,2,11317.55683
-0.205,2,11324.758824
-1.300833,4,11336.92283
-0.044667,1,11342.786826
-0.047333,1,11347.78883
-1.300167,4,11361.348823
-0.560667,3,11371.761838
-0.214333,2,11379.803831
-0.045,1,11384.807823
-0.044833,1,11390.273833
-0.216167,2,11397.66883
-0.609167,3,11408.082823
-0.609167,3,11418.268831
-0.625833,3,11428.425832
-0.046667,1,11434.345824
-0.218,2,11441.611821
-0.044667,1,11447.503825
-0.218333,2,11455.656836
-0.045333,1,11461.536829
-0.045,1,11466.510822
-1.299333,4,11478.343823
-0.219,2,11486.991841
-0.046167,1,11492.388841
-0.045167,1,11497.361836
-0.044833,1,11502.761836
-0.219,2,11510.469824
-0.219167,2,11518.081822
-1.299167,4,11530.340837
-0.588,3,11539.902824
-0.619,3,11550.090823
-0.044667,1,11556.054823
-1.3185,4,11568.560824
-0.5795,3,11579.35083
-0.044667,1,11585.23385
-0.218333,2,11593.31083
-0.218167,2,11600.052824
-0.046167,1,11605.513831
-0.5925,3,11615.687836
-0.044667,1,11621.56483
-0.217667,2,11629.698831
-0.2185,2,11637.337831
-0.605167,3,11648.044839
-0.605,3,11657.610179
-0.618333,3,11668.56916
-0.2155,2,11676.75915
-1.285,4,11689.81515
-0.605,3,11700.63216
-2.358,5,11714.99717
-1.2975,4,11728.520158
-0.6015,3,11738.625156
-0.6045,3,11749.358177
-0.616167,3,11760.270169
-0.217667,2,11768.488207
-0.605333,3,11778.434224
-0.220167,2,11785.682238
-0.219667,2,11793.970228
-0.225667,2,11800.294229
-0.218833,2,11808.523228
-0.044667,1,11814.395226
-0.219,2,11823.011212
-0.611,3,11833.445218
-0.609667,3,11844.535241
-0.046,1,11850.400238
-0.044667,1,11856.297222
-1.293833,4,11868.525231
-0.204333,2,11876.56124
-0.045,1,11881.545218
-1.269667,4,11893.30721
-0.619167,3,11903.387224
-0.044833,1,11908.796231
-0.623667,3,11919.786232
-1.294,4,11933.280914
-0.218167,2,11941.548911
-1.2905,4,11954.77591
-0.632667,3,11964.659914
-1.282833,4,11978.19791
-0.045,1,11983.633911
-0.596,3,11994.078911
-0.044667,1,11999.966906
-1.3085,4,12012.422905
-0.218333,2,12020.686908
-0.219,2,12029.106911
-0.044667,1,12035.068904
-0.2195,2,12043.315905
-1.313667,4,12055.545911
-1.2375,4,12067.527934
-1.299,4,12079.783924
-0.044833,1,12085.175925
-0.597167,3,12095.218926
-1.281167,4,12108.09443
-0.046167,1,12113.618409
-0.624,3,12124.2484
-0.609167,3,12134.518399
-0.046667,1,12140.420402
-0.218333,2,12148.594402
-0.044667,1,12154.460405
-0.046667,1,12159.385412
-0.2145,2,12167.551405
-0.0455,1,12172.930409
-0.046833,1,12178.341428
-1.271167,4,12191.221429
-0.6045,3,12201.558401
-0.6045,3,12212.673404
-0.218833,2,12220.410422
-0.219,2,12228.606421
-0.219,2,12236.339402
-0.219,2,12244.586402
-0.625167,3,12254.268409
-1.313833,4,12266.595402
-0.046167,1,12272.044445
-0.0475,1,12277.556439
-0.220667,2,12284.319465
-1.283333,4,12296.837469
-0.608833,3,12307.713465
-0.218333,2,12315.965445
-0.045333,1,12321.787435
-0.219,2,12329.582445
-0.044667,1,12335.464442
-0.044667,1,12341.282441
-0.219667,2,12349.437442
-0.044667,1,12355.230446
-1.326,4,12367.669439
-0.219667,2,12375.494445
-0.045333,1,12380.919444
-0.045,1,12385.854442
-0.044833,1,12391.210465
-0.047333,1,12396.219435
-0.204833,2,12404.164443
-0.045333,1,12410.034437
-1.322167,4,12423.266456
-0.219,2,12431.027447
-1.284,4,12444.768465
-0.204,2,12452.453441
-0.220333,2,12461.057445
-0.217667,2,12468.747438
-0.219,2,12477.378438
-0.044833,1,12482.931439
-0.618,3,12494.758441
-0.602333,3,12504.079442
-1.297667,4,12517.630436
-0.586167,3,12528.721446
-0.625167,3,12538.604441
-0.218833,2,12546.545442
-0.044833,1,12552.010448
-0.220833,2,12559.990469
-1.289833,4,12571.814456
-1.344,4,12585.404436
-1.285667,4,12598.489562
-1.284167,4,12611.474588
-0.629833,3,12622.302585
-0.218167,2,12630.141578
-0.044833,1,12635.574583
-0.218333,2,12644.051584
-0.219,2,12651.60458
-1.290667,4,12664.836584
-0.602833,3,12675.453582
-2.377833,5,12691.613585
-0.044833,1,12697.091588
-0.0455,1,12702.54058
-0.218333,2,12710.942584
-0.045333,1,12716.456577
-0.607667,3,12726.954581
-0.0475,1,12732.4556
-0.044667,1,12738.365587
-0.219,2,12747.074581
-1.292833,4,12759.785584
-0.2195,2,12767.219583
-0.044833,1,12772.604514
-0.218833,2,12780.348509
-1.308667,4,12793.466512
-0.218,2,12801.20352
-0.219,2,12810.011509
-0.0475,1,12815.646522
-0.5735,3,12825.860517
-0.590667,3,12837.204539
-0.203,2,12845.446509
-0.601333,3,12856.493537
-0.047,1,12862.028517
-0.2155,2,12870.468511
-2.369333,5,12886.645507
-0.046333,1,12892.623517
-0.045,1,12897.70551
-0.2195,2,12905.469511
-0.204167,2,12913.45051
-0.627833,3,12924.648508
-0.217,2,12933.361513
-0.612333,3,12944.671511
-0.045333,1,12950.655523
-1.297167,4,12964.05852
-0.218333,2,12972.370527
-0.219,2,12981.000529
-0.047,1,12986.598516
-0.045333,1,12992.054537
-0.605833,3,13002.875809
-0.204333,2,13011.441819
-0.046833,1,13017.200811
-0.217667,2,13026.182817
-1.294,4,13040.05581
-0.217667,2,13048.39981
-0.0475,1,13053.943809
-0.605,3,13064.567813
-0.218333,2,13072.932818
-1.283167,4,13086.28981
-0.045167,1,13092.128817
-0.045333,1,13098.044842
-0.630167,3,13107.377809
-1.269167,4,13120.942811
-0.605,3,13131.755818
-1.3185,4,13144.75081
-0.218833,2,13153.098811
-1.2225,4,13165.887832
-0.2195,2,13174.272827
-0.218833,2,13182.564818
-0.044667,1,13188.419828
-0.045333,1,13194.357814
-0.204333,2,13202.589812
-0.044667,1,13208.474821
-0.218333,2,13216.320813
-0.045333,1,13221.795822
-0.044667,1,13227.876819
-0.047833,1,13233.982815
-1.296833,4,13247.63766
-1.297667,4,13260.734671
-0.218833,2,13269.103658
-0.204333,2,13277.678664
-0.045,1,13283.162666
-0.217667,2,13291.391659
-0.604333,3,13301.079662
-0.0475,1,13306.661664
-0.221667,2,13313.992654
-0.607667,3,13323.945085
-1.2725,4,13337.265074
-0.044667,1,13343.126079
-0.044667,1,13349.060085
-0.048,1,13353.718084
-0.218333,2,13362.067082
-0.609,3,13371.94086
-0.5945,3,13382.27286
-0.218833,2,13390.028844
-2.374,5,13403.594855
-0.218333,2,13411.330849
-1.282667,4,13424.488843
-0.5855,3,13433.786862
-1.299,4,13447.997852
-0.220167,2,13456.161847
-0.619833,3,13467.181847
-0.205833,2,13474.295849
-0.0455,1,13479.381844
-0.2195,2,13486.639844
-0.631167,3,13496.814848
-0.218833,2,13505.148859
-0.605167,3,13515.614851
-0.218167,2,13523.814851
-0.045333,1,13529.745857
-0.047833,1,13535.789841
-0.045333,1,13541.16385
-0.219,2,13549.465849
-0.047333,1,13554.51985
-0.608,3,13565.417843
-0.607667,3,13576.333869
-0.5955,3,13587.084848
-0.221167,2,13594.44485
-0.6065,3,13604.820862
-0.046,1,13610.777708
-0.219,2,13619.50569
-0.044667,1,13625.360688
-0.632667,3,13634.189687
-0.045,1,13639.195688
-0.048167,1,13644.758699
-2.375333,5,13658.964684
-0.221167,2,13666.82169
-0.045,1,13672.234684
-0.044667,1,13678.154687
-0.217667,2,13686.461692
-0.044667,1,13692.471683
-0.044667,1,13698.554684
-0.236,2,13706.711699
-0.203,2,13714.908689
-0.231333,2,13722.305696
-0.046333,1,13728.294693
-0.047333,1,13733.856693
-0.047833,1,13738.942689
-0.218333,2,13747.714687
-0.046667,1,13753.80168
-0.045167,1,13759.81069
-0.217667,2,13768.070689
-0.044833,1,13773.458688
-0.218,2,13780.374681
-0.218333,2,13789.233685
-1.288,4,13802.055698
-1.3005,4,13812.896689
-1.3245,4,13824.556685
-0.044667,1,13830.572699
-0.212833,2,13839.042691
-0.044667,1,13844.956679
-0.2195,2,13852.7177
-1.3095,4,13865.564683
-0.044667,1,13871.550678
-0.218833,2,13879.734679
-0.046,1,13885.628687
-0.219,2,13894.37669
-0.044667,1,13900.21768
-0.204167,2,13907.806679
-0.218833,2,13915.567699
-0.220667,2,13923.679689
-0.046667,1,13929.733681
-1.298167,4,13943.029684
-0.607667,3,13953.301708
-1.313833,4,13966.94368
-0.583833,3,13977.853689
-0.045,1,13982.825698
-2.3375,5,13996.767679
-0.047167,1,14002.799686
-0.220167,2,14010.335678
-0.245667,2,14018.046679
-0.047167,1,14024.037699
-0.044833,1,14029.416689
-0.2115,2,14037.688708
-0.219167,2,14045.343693
-0.046833,1,14050.815703
-0.607833,3,14061.549678
-1.296,4,14074.94468
-0.0455,1,14079.98968
-0.2195,2,14088.894678
-0.622833,3,14099.384681
-0.619,3,14110.232683
-0.218333,2,14119.249684
-0.620333,3,14129.765682
-0.625833,3,14139.290678
-0.044667,1,14145.161692
-0.045333,1,14151.064704
-0.5705,3,14160.832693
-0.6045,3,14171.077688
-0.044833,1,14176.462711
-0.2305,2,14183.97568
-0.219167,2,14191.726681
-0.2195,2,14199.886697
-0.046167,1,14205.530692
-1.286667,4,14218.640679
-1.327833,4,14230.639698
-0.216833,2,14238.433687
-0.221167,2,14246.149683
-0.219167,2,14254.771685
-0.044667,1,14260.709697
-0.044667,1,14266.554683
-0.219167,2,14274.317682
-0.219167,2,14281.717379
-0.047833,1,14287.753401
-0.045167,1,14293.658317
-0.045333,1,14299.141313
-2.241167,5,14314.926315
-0.218833,2,14323.178327
-0.045667,1,14328.303317
-0.605,3,14339.199333
-0.217,2,14347.419311
-1.297,4,14361.502342
-0.219,2,14369.802337
-0.219667,2,14378.373322
-0.047833,1,14384.543319
-1.297167,4,14396.868318
-0.5895,3,14407.950328
-0.62,3,14417.759329
-0.218833,2,14425.542338
-0.583667,3,14435.671327
-0.046167,1,14441.170313
-0.220833,2,14449.385318
-0.220833,2,14456.861311
-2.385,5,14472.564322
-0.218833,2,14480.340313
-0.218333,2,14489.054312
-0.219,2,14496.756328
-0.6,3,14507.587308
-1.321167,4,14519.272314
-0.219,2,14527.884317
-0.047833,1,14533.945313
-0.624,3,14544.70333
-0.218333,2,14552.372329
-0.047833,1,14557.496336
-0.045,1,14562.937327
-0.045167,1,14568.834317
-0.228,2,14575.838311
-0.213833,2,14582.744308
-2.375333,5,14598.111327
-0.044833,1,14603.606329
-0.047833,1,14609.623328
-0.217,2,14617.726305
-1.286833,4,14630.082327
-0.2195,2,14637.457337
-0.218333,2,14646.141338
-0.219833,2,14653.174313
-0.231833,2,14660.681329
-0.606667,3,14671.466327
-0.220167,2,14679.287316
-1.2925,4,14692.061328
-1.300167,4,14705.301311
-0.047167,1,14710.38834
-0.044667,1,14716.252329
-0.628167,3,14726.904316
-0.585833,3,14738.020308
-0.045333,1,14743.424327
-0.047333,1,14748.533328
-0.218167,2,14756.762338
-0.218333,2,14765.402317
-0.047,1,14770.926313
-0.605,3,14781.501918
-0.046,1,14787.424896
-1.310833,4,14800.348912
-0.608167,3,14811.086892
-0.2195,2,14818.444896
-0.045,1,14823.437898
-0.044833,1,14828.819901
-2.341833,5,14843.529923
-0.044833,1,14849.001901
-0.045333,1,14854.455921
-0.046,1,14860.394911
-0.045833,1,14865.340921
-0.572,3,14876.949896
-0.219,2,14885.625895
-0.210167,2,14893.155911
-0.046,1,14899.074934
-0.0455,1,14904.489941
-0.2195,2,14912.299921
-0.045,1,14917.793941
-0.048,1,14922.423916
-1.305,4,14935.230924
-1.299,4,14948.765912
-0.045,1,14953.696931
-0.6045,3,14964.105917
-0.215833,2,14971.747982
-2.282167,5,14986.880983
-0.219667,2,14995.16496
-0.044667,1,15001.05497
-0.218333,2,15009.304994
-0.218833,2,15017.665971
-0.6345,3,15027.406974
-1.297167,4,15039.597971
-1.2975,4,15052.60498
-0.044667,1,15058.448966
-0.0475,1,15064.093961
-0.605833,3,15075.241965
-0.044667,1,15081.181995
-0.608,3,15092.333965
-0.219833,2,15100.343961
-0.219667,2,15108.360963
-0.045333,1,15113.067972
-0.218833,2,15121.275962
-1.293333,4,15133.111067
-1.300167,4,15146.816965
